NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	Details ...	159	-0.6222743	-2.5356314	0.0	0.0	0.0	1276	tags=42%, list=9%, signal=46%	
MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS%GOBP%GO:1902850	MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS%GOBP%GO:1902850	Details ...	115	-0.6449414	-2.5354424	0.0	0.0	0.0	2140	tags=50%, list=15%, signal=59%	
REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071	REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071	Details ...	84	-0.6773835	-2.5326087	0.0	0.0	0.0	2054	tags=52%, list=14%, signal=61%	
MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014	MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014		143	-0.6179266	-2.5279734	0.0	0.0	0.0	1256	tags=41%, list=9%, signal=45%	
REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099	REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099		85	-0.6738349	-2.5198786	0.0	0.0	0.0	2054	tags=52%, list=14%, signal=60%	
REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088	REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088		100	-0.65941066	-2.5110478	0.0	0.0	0.0	2220	tags=54%, list=15%, signal=63%	
PLK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLK1 SIGNALING EVENTS	PLK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLK1 SIGNALING EVENTS		46	-0.74498093	-2.5108898	0.0	0.0	0.0	1821	tags=61%, list=12%, signal=69%	
DNA REPLICATION%GOBP%GO:0006260	DNA REPLICATION%GOBP%GO:0006260		145	-0.6155532	-2.5087247	0.0	0.0	0.0	1900	tags=47%, list=13%, signal=53%	
REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045	REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045		96	-0.6615967	-2.5074146	0.0	0.0	0.0	2054	tags=50%, list=14%, signal=58%	
REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051783	REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051783		105	-0.64057946	-2.5033808	0.0	0.0	0.0	2220	tags=52%, list=15%, signal=61%	
RHO GTPASES ACTIVATE FORMINS%REACTOME%R-HSA-5663220.2	RHO GTPASES ACTIVATE FORMINS%REACTOME%R-HSA-5663220.2		114	-0.6373847	-2.5027142	0.0	0.0	0.0	2663	tags=57%, list=18%, signal=69%	
REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047	REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047		50	-0.7374758	-2.4900851	0.0	0.0	0.0	1536	tags=56%, list=10%, signal=62%	
DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261	DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261		120	-0.62319154	-2.4667363	0.0	0.0	0.0	1900	tags=47%, list=13%, signal=53%	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816	NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816		28	-0.7996213	-2.445242	0.0	0.0	0.0	1276	tags=64%, list=9%, signal=70%	
MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0007052	MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0007052		86	-0.6513838	-2.4351306	0.0	0.0	0.0	2131	tags=51%, list=15%, signal=60%	
NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046	NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046		28	-0.7996213	-2.4343266	0.0	0.0	0.0	1276	tags=64%, list=9%, signal=70%	
CELL CYCLE%WIKIPATHWAYS_20240210%WP179%HOMO SAPIENS	CELL CYCLE%WIKIPATHWAYS_20240210%WP179%HOMO SAPIENS		86	-0.6474041	-2.4342644	0.0	0.0	0.0	2983	tags=57%, list=20%, signal=71%	
NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841	NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841		28	-0.7996213	-2.4256642	0.0	0.0	0.0	1276	tags=64%, list=9%, signal=70%	
NEGATIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051784	NEGATIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051784		36	-0.75265217	-2.418843	0.0	0.0	0.0	1276	tags=56%, list=9%, signal=61%	
NEGATIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051985	NEGATIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051985		29	-0.79013544	-2.411372	0.0	0.0	0.0	1276	tags=62%, list=9%, signal=68%	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048	NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048		28	-0.7996213	-2.398155	0.0	0.0	0.0	1276	tags=64%, list=9%, signal=70%	
NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045839	NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045839		35	-0.7670862	-2.3964255	0.0	0.0	0.0	1276	tags=57%, list=9%, signal=62%	
SEPARATION OF SISTER CHROMATIDS%REACTOME%R-HSA-2467813.4	SEPARATION OF SISTER CHROMATIDS%REACTOME%R-HSA-2467813.4		164	-0.5800934	-2.3960502	0.0	0.0	0.0	2220	tags=43%, list=15%, signal=50%	
PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY	PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY		30	-0.77772737	-2.38987	0.0	0.0	0.0	1197	tags=57%, list=8%, signal=62%	
NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819	NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819		29	-0.79013544	-2.389592	0.0	0.0	0.0	1276	tags=62%, list=9%, signal=68%	
MITOTIC SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0071174	MITOTIC SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0071174		26	-0.7963428	-2.3871882	0.0	0.0	0.0	1276	tags=65%, list=9%, signal=71%	
NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100	NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100		29	-0.79013544	-2.3773937	0.0	0.0	0.0	1276	tags=62%, list=9%, signal=68%	
SPINDLE ORGANIZATION%GOBP%GO:0007051	SPINDLE ORGANIZATION%GOBP%GO:0007051		131	-0.5963012	-2.371157	0.0	0.0	0.0	2791	tags=49%, list=19%, signal=60%	
ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68962.6	ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68962.6		32	-0.75446844	-2.3677692	0.0	0.0	0.0	2015	tags=69%, list=14%, signal=80%	
DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4		32	-0.7655673	-2.3677163	0.0	0.0	0.0	2015	tags=78%, list=14%, signal=90%	
SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0031577	SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0031577		27	-0.78656495	-2.3632183	0.0	0.0	0.0	1276	tags=63%, list=9%, signal=69%	
MITOTIC SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0007094	MITOTIC SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0007094		26	-0.7963428	-2.360953	0.0	0.0	0.0	1276	tags=65%, list=9%, signal=71%	
POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984	POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984		26	-0.79712814	-2.359939	0.0	0.0	0.0	1289	tags=65%, list=9%, signal=72%	
DNA CONFORMATION CHANGE%GOBP%GO:0071103	DNA CONFORMATION CHANGE%GOBP%GO:0071103		56	-0.6568179	-2.3430579	0.0	0.0	0.0	1437	tags=46%, list=10%, signal=51%	
REGULATION OF CELL CYCLE CHECKPOINT%GOBP%GO:1901976	REGULATION OF CELL CYCLE CHECKPOINT%GOBP%GO:1901976		40	-0.7169181	-2.340167	0.0	0.0	0.0	2220	tags=60%, list=15%, signal=71%	
SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0071173	SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0071173		26	-0.7963428	-2.3373668	0.0	0.0	0.0	1276	tags=65%, list=9%, signal=71%	
DNA UNWINDING INVOLVED IN DNA REPLICATION%GOBP%GO:0006268	DNA UNWINDING INVOLVED IN DNA REPLICATION%GOBP%GO:0006268		21	-0.8245807	-2.3037784	0.0	0.0	0.0	1312	tags=71%, list=9%, signal=78%	
HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2		46	-0.6822152	-2.2995005	0.0	0.0	0.0	1968	tags=48%, list=13%, signal=55%	
NUCLEAR DNA REPLICATION%GOBP%GO:0033260	NUCLEAR DNA REPLICATION%GOBP%GO:0033260		22	-0.7980387	-2.2887452	0.0	0.0	0.0	1196	tags=73%, list=8%, signal=79%	
POSITIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905820	POSITIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905820		27	-0.7612329	-2.2884245	0.0	0.0	0.0	1528	tags=59%, list=10%, signal=66%	
POSITIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901992	POSITIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901992		66	-0.63713276	-2.2876432	0.0	0.0	0.0	2026	tags=42%, list=14%, signal=49%	
SUMOYLATION OF DNA REPLICATION PROTEINS%REACTOME%R-HSA-4615885.5	SUMOYLATION OF DNA REPLICATION PROTEINS%REACTOME%R-HSA-4615885.5		42	-0.69839054	-2.2825434	0.0	0.0	0.0	1778	tags=48%, list=12%, signal=54%	
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 65%176187	ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 65%176187		36	-0.7212107	-2.274244	0.0	0.0	0.0	3091	tags=78%, list=21%, signal=98%	
G1 S-SPECIFIC TRANSCRIPTION%REACTOME%R-HSA-69205.5	G1 S-SPECIFIC TRANSCRIPTION%REACTOME%R-HSA-69205.5		27	-0.7600443	-2.268334	0.0	1.7032009E-5	0.001	1966	tags=63%, list=13%, signal=73%	
PRADER WILLI AND ANGELMAN SYNDROME%WIKIPATHWAYS_20240210%WP3998%HOMO SAPIENS	PRADER WILLI AND ANGELMAN SYNDROME%WIKIPATHWAYS_20240210%WP3998%HOMO SAPIENS		66	-0.6296021	-2.2672322	0.0	1.67573E-5	0.001	3512	tags=55%, list=24%, signal=71%	
MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.6	MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.6		145	-0.5575212	-2.265823	0.0	1.6491309E-5	0.001	2026	tags=37%, list=14%, signal=43%	
AURKA ACTIVATION BY TPX2%REACTOME DATABASE ID RELEASE 65%8854518	AURKA ACTIVATION BY TPX2%REACTOME DATABASE ID RELEASE 65%8854518		70	-0.614479	-2.2627454	0.0	1.6233633E-5	0.001	3377	tags=54%, list=23%, signal=70%	
DNA RECOMBINATION%GOBP%GO:0006310	DNA RECOMBINATION%GOBP%GO:0006310		165	-0.5465355	-2.2622976	0.0	1.5983884E-5	0.001	2274	tags=40%, list=15%, signal=47%	
POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901989	POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901989		78	-0.61147296	-2.2598045	0.0	1.5741705E-5	0.001	1822	tags=40%, list=12%, signal=45%	
CARDIAC SEPTUM MORPHOGENESIS%GOBP%GO:0060411	CARDIAC SEPTUM MORPHOGENESIS%GOBP%GO:0060411		42	-0.6870446	-2.2592793	0.0	1.5506754E-5	0.001	2261	tags=52%, list=15%, signal=62%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		141	-0.55310446	-2.2554886	0.0	1.5278714E-5	0.001	2413	tags=48%, list=16%, signal=56%	
FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY	FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY		47	-0.6635332	-2.2551222	0.0	1.5057282E-5	0.001	2830	tags=60%, list=19%, signal=74%	
ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.4	ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.4		36	-0.713593	-2.253015	0.0	1.4842179E-5	0.001	3064	tags=78%, list=21%, signal=98%	
E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK	E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK		71	-0.6168509	-2.234161	0.0	1.4633133E-5	0.001	2026	tags=45%, list=14%, signal=52%	
CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206	CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206		63	-0.61633086	-2.2297108	0.0	1.44298965E-5	0.001	2261	tags=46%, list=15%, signal=54%	
SNRNP ASSEMBLY%REACTOME%R-HSA-191859.5	SNRNP ASSEMBLY%REACTOME%R-HSA-191859.5		49	-0.6501655	-2.225084	0.0	1.4232226E-5	0.001	4177	tags=65%, list=28%, signal=91%	
NON-CODING RNA METABOLISM%REACTOME%R-HSA-194441.3	NON-CODING RNA METABOLISM%REACTOME%R-HSA-194441.3		49	-0.6501655	-2.223269	0.0	1.4039899E-5	0.001	4177	tags=65%, list=28%, signal=91%	
INTERSTRAND CROSS-LINK REPAIR%GOBP%GO:0036297	INTERSTRAND CROSS-LINK REPAIR%GOBP%GO:0036297		38	-0.70041555	-2.2190356	0.0	1.3852699E-5	0.001	3087	tags=63%, list=21%, signal=80%	
NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901991	NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901991		134	-0.5553357	-2.2165205	0.0	1.36704275E-5	0.001	1628	tags=38%, list=11%, signal=42%	
CHROMOSOME MAINTENANCE%REACTOME%R-HSA-73886.4	CHROMOSOME MAINTENANCE%REACTOME%R-HSA-73886.4		99	-0.57668877	-2.212644	0.0	1.349289E-5	0.001	2064	tags=46%, list=14%, signal=54%	
CHROMOSOME LOCALIZATION%GOBP%GO:0050000	CHROMOSOME LOCALIZATION%GOBP%GO:0050000		83	-0.5942275	-2.2099466	0.0	1.3319904E-5	0.001	2026	tags=45%, list=14%, signal=51%	
DNA REPLICATION%REACTOME DATABASE ID RELEASE 65%69306	DNA REPLICATION%REACTOME DATABASE ID RELEASE 65%69306		133	-0.553253	-2.2077727	0.0	1.3151297E-5	0.001	2054	tags=38%, list=14%, signal=44%	
DNA GEOMETRIC CHANGE%GOBP%GO:0032392	DNA GEOMETRIC CHANGE%GOBP%GO:0032392		48	-0.65927696	-2.2077684	0.0	1.2986906E-5	0.001	1437	tags=48%, list=10%, signal=53%	
G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20240210%WP45%HOMO SAPIENS	G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20240210%WP45%HOMO SAPIENS		52	-0.6405373	-2.2047036	0.0	1.2826575E-5	0.001	2042	tags=48%, list=14%, signal=56%	
METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0051310	METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0051310		77	-0.6005842	-2.2036092	0.0	1.26701525E-5	0.001	1528	tags=42%, list=10%, signal=46%	
SYNTHESIS OF DNA%REACTOME DATABASE ID RELEASE 65%69239	SYNTHESIS OF DNA%REACTOME DATABASE ID RELEASE 65%69239		117	-0.56215507	-2.201202	0.0	1.25175E-5	0.001	2300	tags=40%, list=16%, signal=47%	
G1 S TRANSITION%REACTOME%R-HSA-69206.4	G1 S TRANSITION%REACTOME%R-HSA-69206.4		128	-0.55005914	-2.1941414	0.0	2.4980536E-5	0.002	2026	tags=38%, list=14%, signal=43%	
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY		41	-0.66747975	-2.1906428	0.0	2.468665E-5	0.002	2830	tags=61%, list=19%, signal=75%	
MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:0044772	MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:0044772		105	-0.5616734	-2.1840744	0.0	3.662855E-5	0.003	1815	tags=40%, list=12%, signal=45%	
REGULATION OF ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0051988	REGULATION OF ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0051988		21	-0.78644866	-2.180902	0.0	3.6207533E-5	0.003	758	tags=57%, list=5%, signal=60%	
POSTMITOTIC NUCLEAR PORE COMPLEX (NPC) REFORMATION%REACTOME DATABASE ID RELEASE 65%9615933	POSTMITOTIC NUCLEAR PORE COMPLEX (NPC) REFORMATION%REACTOME DATABASE ID RELEASE 65%9615933		24	-0.73500884	-2.1783643	0.0	5.9710153E-5	0.005	1935	tags=58%, list=13%, signal=67%	
SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%BIOCYC%PWY66-5	SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%BIOCYC%PWY66-5		23	-0.7496237	-2.1756792	0.0	7.070907E-5	0.006	2610	tags=78%, list=18%, signal=95%	
S PHASE%REACTOME%R-HSA-69242.5	S PHASE%REACTOME%R-HSA-69242.5		159	-0.53498775	-2.1736755	0.0	8.139224E-5	0.007	2429	tags=41%, list=17%, signal=48%	
CELL CYCLE PHASE TRANSITION%GOBP%GO:0044770	CELL CYCLE PHASE TRANSITION%GOBP%GO:0044770		115	-0.55771935	-2.1718507	0.0	8.049782E-5	0.007	1815	tags=39%, list=12%, signal=44%	
RECOMBINATIONAL REPAIR%GOBP%GO:0000725	RECOMBINATIONAL REPAIR%GOBP%GO:0000725		112	-0.55389726	-2.168904	0.0	7.962284E-5	0.007	2274	tags=41%, list=15%, signal=48%	
DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005	DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005		52	-0.62993515	-2.1685677	0.0	7.876669E-5	0.007	1892	tags=48%, list=13%, signal=55%	
ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GOBP%GO:0051303	ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GOBP%GO:0051303		79	-0.58672726	-2.1665118	0.0	7.792874E-5	0.007	2026	tags=44%, list=14%, signal=51%	
PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY	PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY		33	-0.6800152	-2.157205	0.0	8.813501E-5	0.008	2830	tags=67%, list=19%, signal=82%	
CELL CYCLE DNA REPLICATION%GOBP%GO:0044786	CELL CYCLE DNA REPLICATION%GOBP%GO:0044786		23	-0.7607612	-2.155483	0.0	9.782068E-5	0.009	1196	tags=70%, list=8%, signal=76%	
DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724	DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724		107	-0.55417454	-2.1542637	0.0	9.6812226E-5	0.009	2274	tags=41%, list=15%, signal=48%	
PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY	PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY		19	-0.7996785	-2.153998	0.0	9.582434E-5	0.009	2653	tags=84%, list=18%, signal=103%	
DNA REPLICATION%WIKIPATHWAYS_20240210%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20240210%WP466%HOMO SAPIENS		31	-0.69257015	-2.1529891	0.0	9.485643E-5	0.009	2015	tags=68%, list=14%, signal=78%	
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY		35	-0.692787	-2.1509438	0.0	9.390786E-5	0.009	2026	tags=54%, list=14%, signal=63%	
LOSS OF NLP FROM MITOTIC CENTROSOMES%REACTOME%R-HSA-380259.3	LOSS OF NLP FROM MITOTIC CENTROSOMES%REACTOME%R-HSA-380259.3		67	-0.59321016	-2.147393	0.0	9.297808E-5	0.009	3377	tags=52%, list=23%, signal=68%	
