NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928	PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928	Details ...	78	0.6691238	2.5208502	0.0	0.0	0.0	3802	tags=74%, list=26%, signal=100%	
PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	Details ...	78	0.65840507	2.5189161	0.0	0.0	0.0	3802	tags=73%, list=26%, signal=98%	
PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517	PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517	Details ...	78	0.66926765	2.4960718	0.0	0.0	0.0	3802	tags=74%, list=26%, signal=100%	
SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.4	SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.4	Details ...	89	0.642519	2.4942033	0.0	0.0	0.0	3802	tags=70%, list=26%, signal=93%	
PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874	PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874	Details ...	78	0.66217667	2.4882088	0.0	0.0	0.0	3802	tags=73%, list=26%, signal=98%	
PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854	PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854	Details ...	78	0.66766775	2.4861128	0.0	0.0	0.0	3802	tags=74%, list=26%, signal=100%	
PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526	PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526	Details ...	78	0.66880435	2.4855494	0.0	0.0	0.0	3802	tags=74%, list=26%, signal=100%	
PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929	PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929	Details ...	78	0.660761	2.485359	0.0	0.0	0.0	3802	tags=73%, list=26%, signal=98%	
PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872	PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872	Details ...	78	0.6679517	2.4802694	0.0	0.0	0.0	3802	tags=74%, list=26%, signal=100%	
PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853	PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853		78	0.648683	2.4784298	0.0	0.0	0.0	3802	tags=73%, list=26%, signal=98%	
ERAD PATHWAY%GOBP%GO:0036503	ERAD PATHWAY%GOBP%GO:0036503		88	0.64981854	2.4728353	0.0	0.0	0.0	2199	tags=41%, list=15%, signal=48%	
EUKARYOTIC TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 65%156842	EUKARYOTIC TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 65%156842		89	0.6404665	2.4631574	0.0	0.0	0.0	3802	tags=69%, list=26%, signal=92%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4		108	0.6161397	2.449388	0.0	0.0	0.0	3471	tags=61%, list=24%, signal=79%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20240210%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20240210%WP477%HOMO SAPIENS		83	0.64425635	2.443719	0.0	0.0	0.0	4354	tags=77%, list=30%, signal=109%	
CELLULAR RESPONSE TO STARVATION%REACTOME DATABASE ID RELEASE 65%9711097	CELLULAR RESPONSE TO STARVATION%REACTOME DATABASE ID RELEASE 65%9711097		146	0.5940475	2.4426498	0.0	0.0	0.0	3122	tags=54%, list=21%, signal=68%	
PROCESS UTILIZING AUTOPHAGIC MECHANISM%GOBP%GO:0061919	PROCESS UTILIZING AUTOPHAGIC MECHANISM%GOBP%GO:0061919		198	0.5629205	2.4418528	0.0	0.0	0.0	3036	tags=46%, list=21%, signal=58%	
SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.6	SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.6		110	0.6037407	2.4360466	0.0	0.0	0.0	3802	tags=64%, list=26%, signal=85%	
PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.4	PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.4		85	0.64135647	2.433845	0.0	0.0	0.0	3802	tags=71%, list=26%, signal=95%	
AUTOPHAGY%GOBP%GO:0006914	AUTOPHAGY%GOBP%GO:0006914		198	0.5629205	2.4317856	0.0	0.0	0.0	3036	tags=46%, list=21%, signal=58%	
RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME DATABASE ID RELEASE 65%9633012	RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME DATABASE ID RELEASE 65%9633012		97	0.63028246	2.430599	0.0	0.0	0.0	3471	tags=64%, list=24%, signal=83%	
MACROAUTOPHAGY%GOBP%GO:0016236	MACROAUTOPHAGY%GOBP%GO:0016236		169	0.57780236	2.4244354	0.0	0.0	0.0	3673	tags=55%, list=25%, signal=73%	
CELLULAR RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0034620	CELLULAR RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0034620		58	0.67827135	2.4065557	0.0	0.0	0.0	1426	tags=41%, list=10%, signal=46%	
PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934	PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934		79	0.64147353	2.4058917	0.0	0.0	0.0	3802	tags=72%, list=26%, signal=97%	
ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:0030968	ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:0030968		43	0.7066152	2.3982763	0.0	0.0	0.0	1717	tags=47%, list=12%, signal=53%	
PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528	PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528		78	0.63302284	2.396732	0.0	0.0	0.0	3802	tags=73%, list=26%, signal=98%	
FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.3	FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.3		97	0.6137589	2.3924754	0.0	0.0	0.0	3802	tags=67%, list=26%, signal=90%	
EUKARYOTIC TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 65%72613	EUKARYOTIC TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 65%72613		115	0.5938659	2.392003	0.0	0.0	0.0	3471	tags=59%, list=24%, signal=77%	
CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.4	CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.4		115	0.5938659	2.381047	0.0	0.0	0.0	3471	tags=59%, list=24%, signal=77%	
L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 65%156827	L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 65%156827		107	0.59610385	2.3678467	0.0	0.0	0.0	3471	tags=61%, list=24%, signal=79%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDBHALLMARK%HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDBHALLMARK%HALLMARK_UNFOLDED_PROTEIN_RESPONSE		90	0.6014213	2.3582294	0.0	0.0	0.0	1397	tags=33%, list=10%, signal=37%	
VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.6	VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.6		85	0.618732	2.3449395	0.0	0.0	0.0	4354	tags=76%, list=30%, signal=108%	
GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME DATABASE ID RELEASE 65%72706	GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME DATABASE ID RELEASE 65%72706		108	0.5869058	2.3232179	0.0	0.0	0.0	3471	tags=60%, list=24%, signal=78%	
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975956.2	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975956.2		91	0.5947388	2.312624	0.0	0.0	0.0	3802	tags=66%, list=26%, signal=88%	
RESPONSE OF EIF2AK1 (HRI) TO HEME DEFICIENCY%REACTOME DATABASE ID RELEASE 65%9648895	RESPONSE OF EIF2AK1 (HRI) TO HEME DEFICIENCY%REACTOME DATABASE ID RELEASE 65%9648895		15	0.87902516	2.3105347	0.0	0.0	0.0	651	tags=67%, list=4%, signal=70%	
EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.6	EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.6		89	0.59762305	2.300135	0.0	0.0	0.0	4354	tags=74%, list=30%, signal=105%	
NEGATIVE REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:1903573	NEGATIVE REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:1903573		39	0.6940079	2.2841177	0.0	1.9989542E-5	0.001	882	tags=41%, list=6%, signal=44%	
CYTOSOLIC TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 65%379716	CYTOSOLIC TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 65%379716		24	0.79032576	2.2769485	0.0	3.8999297E-5	0.002	199	tags=46%, list=1%, signal=46%	
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 65%975957	NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 65%975957		109	0.5627796	2.2486339	0.0	5.789826E-5	0.003	3802	tags=61%, list=26%, signal=81%	
VACUOLE ORGANIZATION%GOBP%GO:0007033	VACUOLE ORGANIZATION%GOBP%GO:0007033		148	0.53700894	2.2396367	0.0	7.582631E-5	0.004	3673	tags=55%, list=25%, signal=72%	
TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY	TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY		38	0.6722481	2.2391214	0.0	7.433953E-5	0.004	199	tags=29%, list=1%, signal=29%	
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	CYTOPLASMIC TRANSLATION%GOBP%GO:0002181		125	0.5539483	2.23703	0.0	7.290992E-5	0.004	3471	tags=56%, list=24%, signal=73%	
UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME DATABASE ID RELEASE 65%381119	UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME DATABASE ID RELEASE 65%381119		89	0.576031	2.2284145	0.0	7.153426E-5	0.004	1653	tags=35%, list=11%, signal=39%	
NONSENSE-MEDIATED DECAY (NMD)%REACTOME DATABASE ID RELEASE 65%927802	NONSENSE-MEDIATED DECAY (NMD)%REACTOME DATABASE ID RELEASE 65%927802		109	0.5627796	2.2278285	0.0	7.020956E-5	0.004	3802	tags=61%, list=26%, signal=81%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002		45	0.6548703	2.2275386	0.0	6.893301E-5	0.004	2598	tags=47%, list=18%, signal=57%	
TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 65%379724	TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 65%379724		42	0.6618087	2.2247329	0.0	6.770207E-5	0.004	199	tags=26%, list=1%, signal=26%	
IRINOTECAN METABOLISM PATHWAY%SMPDB%SMP0000600	IRINOTECAN METABOLISM PATHWAY%SMPDB%SMP0000600		18	0.7936525	2.2160144	0.0	8.30532E-5	0.005	2134	tags=67%, list=15%, signal=78%	
AMINO ACID ACTIVATION%GOBP%GO:0043038	AMINO ACID ACTIVATION%GOBP%GO:0043038		41	0.66747063	2.2126951	0.0	8.162124E-5	0.005	199	tags=27%, list=1%, signal=27%	
TRNA AMINOACYLATION%GOBP%GO:0043039	TRNA AMINOACYLATION%GOBP%GO:0043039		41	0.66747063	2.2119265	0.0	8.0237834E-5	0.005	199	tags=27%, list=1%, signal=27%	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418		38	0.6722481	2.2071614	0.0	9.55004E-5	0.006	199	tags=29%, list=1%, signal=29%	
REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:1905897	REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:1905897		72	0.5994669	2.194732	0.0	1.2498544E-4	0.008	2243	tags=42%, list=15%, signal=49%	
CALNEXIN CALRETICULIN CYCLE%REACTOME DATABASE ID RELEASE 65%901042	CALNEXIN CALRETICULIN CYCLE%REACTOME DATABASE ID RELEASE 65%901042		26	0.7406547	2.1939917	0.0	1.2296956E-4	0.008	1159	tags=46%, list=8%, signal=50%	
NFE2L2 REGULATING ANTI-OXIDANT DETOXIFICATION ENZYMES%REACTOME DATABASE ID RELEASE 65%9818027	NFE2L2 REGULATING ANTI-OXIDANT DETOXIFICATION ENZYMES%REACTOME DATABASE ID RELEASE 65%9818027		17	0.787247	2.1887352	0.0	1.356974E-4	0.009	1404	tags=65%, list=10%, signal=71%	
ENDOSOMAL SORTING COMPLEX REQUIRED FOR TRANSPORT (ESCRT)%REACTOME%R-HSA-917729.3	ENDOSOMAL SORTING COMPLEX REQUIRED FOR TRANSPORT (ESCRT)%REACTOME%R-HSA-917729.3		31	0.70475537	2.1823897	0.0	1.7784313E-4	0.012	3022	tags=61%, list=21%, signal=77%	
PHOTODYNAMIC THERAPY INDUCED UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20240210%WP3613%HOMO SAPIENS	PHOTODYNAMIC THERAPY INDUCED UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20240210%WP3613%HOMO SAPIENS		20	0.75492483	2.1745706	0.0	2.0389144E-4	0.014	2097	tags=70%, list=14%, signal=82%	
IRINOTECAN ACTION PATHWAY%PATHWHIZ%PW000238	IRINOTECAN ACTION PATHWAY%PATHWHIZ%PW000238		18	0.7936525	2.1703188	0.0	2.0080217E-4	0.014	2134	tags=67%, list=15%, signal=78%	
MULTIVESICULAR BODY ORGANIZATION%GOBP%GO:0036257	MULTIVESICULAR BODY ORGANIZATION%GOBP%GO:0036257		32	0.68246406	2.1608574	0.0	2.2589731E-4	0.016	3436	tags=63%, list=23%, signal=81%	
FERROPTOSIS%WIKIPATHWAYS_20240210%WP4313%HOMO SAPIENS	FERROPTOSIS%WIKIPATHWAYS_20240210%WP4313%HOMO SAPIENS		41	0.64134777	2.1551473	0.0	2.5003141E-4	0.018	2336	tags=59%, list=16%, signal=69%	
RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0006986	RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0006986		80	0.5677866	2.1513584	0.0	2.737973E-4	0.02	1842	tags=39%, list=13%, signal=44%	
MULTIVESICULAR BODY ASSEMBLY%GOBP%GO:0036258	MULTIVESICULAR BODY ASSEMBLY%GOBP%GO:0036258		31	0.690909	2.1513314	0.0	2.6988593E-4	0.02	3436	tags=65%, list=23%, signal=84%	
CELLULAR RESPONSE TO TOPOLOGICALLY INCORRECT PROTEIN%GOBP%GO:0035967	CELLULAR RESPONSE TO TOPOLOGICALLY INCORRECT PROTEIN%GOBP%GO:0035967		71	0.5828565	2.1472607	0.0	3.1955793E-4	0.024	1829	tags=38%, list=12%, signal=43%	
IRE1ALPHA ACTIVATES CHAPERONES%REACTOME DATABASE ID RELEASE 65%381070	IRE1ALPHA ACTIVATES CHAPERONES%REACTOME DATABASE ID RELEASE 65%381070		47	0.6161878	2.1466866	0.0	3.151196E-4	0.024	1653	tags=40%, list=11%, signal=45%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474		27	0.70525527	2.1460624	0.0	3.2397162E-4	0.025	2598	tags=59%, list=18%, signal=72%	
VITAMIN A DEFICIENCY%SMPDB%SMP0000336	VITAMIN A DEFICIENCY%SMPDB%SMP0000336		22	0.72784543	2.1174562	0.0	5.1021494E-4	0.039	1565	tags=55%, list=11%, signal=61%	
UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS VIA THE MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0043162	UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS VIA THE MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0043162		34	0.65285486	2.1144395	0.0	5.034121E-4	0.039	3902	tags=65%, list=27%, signal=88%	
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:0070059	INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:0070059		29	0.69052696	2.1096396	0.0	5.469413E-4	0.043	672	tags=31%, list=5%, signal=32%	
SIGNALING BY INSULIN RECEPTOR%REACTOME DATABASE ID RELEASE 65%74752	SIGNALING BY INSULIN RECEPTOR%REACTOME DATABASE ID RELEASE 65%74752		51	0.60602516	2.109529	0.0	5.3983816E-4	0.043	977	tags=29%, list=7%, signal=31%	
AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 65%352230	AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 65%352230		28	0.6864904	2.108517	0.0	5.449895E-4	0.044	957	tags=36%, list=7%, signal=38%	
VIRION ASSEMBLY%GOBP%GO:0019068	VIRION ASSEMBLY%GOBP%GO:0019068		34	0.652395	2.1045547	0.0	5.74243E-4	0.047	3436	tags=53%, list=23%, signal=69%	
RETINOL METABOLISM%SMPDB%SMP0000074	RETINOL METABOLISM%SMPDB%SMP0000074		22	0.72784543	2.1030202	0.0	5.67065E-4	0.047	1565	tags=55%, list=11%, signal=61%	
PHOTODYNAMIC THERAPY INDUCED NFE2L2 NRF2 SURVIVAL SIGNALING%WIKIPATHWAYS_20240210%WP3612%HOMO SAPIENS	PHOTODYNAMIC THERAPY INDUCED NFE2L2 NRF2 SURVIVAL SIGNALING%WIKIPATHWAYS_20240210%WP3612%HOMO SAPIENS		20	0.73552823	2.094508	0.0020325202	6.659883E-4	0.055	2134	tags=60%, list=15%, signal=70%	
AUTOPHAGOSOME MATURATION%GOBP%GO:0097352	AUTOPHAGOSOME MATURATION%GOBP%GO:0097352		46	0.614684	2.0918694	0.0	6.6933694E-4	0.056	3436	tags=52%, list=23%, signal=68%	
N-GLYCAN TRIMMING IN THE ER AND CALNEXIN CALRETICULIN CYCLE%REACTOME DATABASE ID RELEASE 65%532668	N-GLYCAN TRIMMING IN THE ER AND CALNEXIN CALRETICULIN CYCLE%REACTOME DATABASE ID RELEASE 65%532668		35	0.6465411	2.090885	0.0	6.7262206E-4	0.057	2041	tags=46%, list=14%, signal=53%	
PROTEIN LOCALIZATION TO VACUOLE%GOBP%GO:0072665	PROTEIN LOCALIZATION TO VACUOLE%GOBP%GO:0072665		66	0.56631935	2.0905097	0.0	6.871329E-4	0.059	4064	tags=61%, list=28%, signal=83%	
ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME DATABASE ID RELEASE 65%983170	ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME DATABASE ID RELEASE 65%983170		29	0.67656803	2.0856054	0.0	7.460733E-4	0.065	2964	tags=62%, list=20%, signal=78%	
PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0070972	PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0070972		54	0.5855547	2.0839963	0.0	7.485719E-4	0.066	2275	tags=37%, list=16%, signal=44%	
LYTIC VACUOLE ORGANIZATION%GOBP%GO:0080171	LYTIC VACUOLE ORGANIZATION%GOBP%GO:0080171		80	0.5438375	2.0827582	0.0	7.61736E-4	0.068	3436	tags=56%, list=23%, signal=73%	
AUTOPHAGOSOME ORGANIZATION%GOBP%GO:1905037	AUTOPHAGOSOME ORGANIZATION%GOBP%GO:1905037		67	0.56885433	2.0802906	0.0	7.6404645E-4	0.069	4344	tags=66%, list=30%, signal=93%	
ER QUALITY CONTROL COMPARTMENT (ERQC)%REACTOME DATABASE ID RELEASE 65%901032	ER QUALITY CONTROL COMPARTMENT (ERQC)%REACTOME DATABASE ID RELEASE 65%901032		21	0.7170818	2.077936	0.0020703934	7.660943E-4	0.07	1159	tags=43%, list=8%, signal=46%	
INTERFERON ALPHA BETA SIGNALING%REACTOME DATABASE ID RELEASE 65%909733	INTERFERON ALPHA BETA SIGNALING%REACTOME DATABASE ID RELEASE 65%909733		62	0.57339287	2.068872	0.0	9.890121E-4	0.089	3147	tags=68%, list=21%, signal=86%	
DIMETHYLGLYCINE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000242	DIMETHYLGLYCINE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000242		21	0.7170246	2.066998	0.0	9.995154E-4	0.091	719	tags=43%, list=5%, signal=45%	
GLYCOLIPID CATABOLIC PROCESS%GOBP%GO:0019377	GLYCOLIPID CATABOLIC PROCESS%GOBP%GO:0019377		18	0.7503212	2.0655825	0.0	0.0010295472	0.094	1757	tags=61%, list=12%, signal=69%	
LYSOSOME ORGANIZATION%GOBP%GO:0007040	LYSOSOME ORGANIZATION%GOBP%GO:0007040		80	0.5438375	2.0640724	0.0	0.0010387579	0.095	3436	tags=56%, list=23%, signal=73%	
ER-NUCLEUS SIGNALING PATHWAY%GOBP%GO:0006984	ER-NUCLEUS SIGNALING PATHWAY%GOBP%GO:0006984		27	0.67015857	2.060444	0.0	0.0010883084	0.101	1713	tags=41%, list=12%, signal=46%	
HALLMARK_XENOBIOTIC_METABOLISM%MSIGDBHALLMARK%HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM%MSIGDBHALLMARK%HALLMARK_XENOBIOTIC_METABOLISM		124	0.5079609	2.0588634	0.0	0.0011166623	0.105	2287	tags=39%, list=16%, signal=45%	
VIRAL BUDDING VIA HOST ESCRT COMPLEX%GOBP%GO:0039702	VIRAL BUDDING VIA HOST ESCRT COMPLEX%GOBP%GO:0039702		22	0.7098286	2.0555959	0.0	0.001134301	0.106	3436	tags=59%, list=23%, signal=77%	
HYPERGLYCINEMIA, NON-KETOTIC%SMPDB%SMP0000485	HYPERGLYCINEMIA, NON-KETOTIC%SMPDB%SMP0000485		21	0.7170246	2.0544975	0.0	0.0011423682	0.108	719	tags=43%, list=5%, signal=45%	
VIRAL BUDDING%GOBP%GO:0046755	VIRAL BUDDING%GOBP%GO:0046755		25	0.6883739	2.052667	0.0	0.0011881944	0.113	3436	tags=56%, list=23%, signal=73%	
NON-KETOTIC HYPERGLYCINEMIA%PATHWHIZ%PW000209	NON-KETOTIC HYPERGLYCINEMIA%PATHWHIZ%PW000209		21	0.7170246	2.045335	0.0	0.0013956522	0.134	719	tags=43%, list=5%, signal=45%	
INSULIN RECEPTOR RECYCLING%REACTOME DATABASE ID RELEASE 65%77387	INSULIN RECEPTOR RECYCLING%REACTOME DATABASE ID RELEASE 65%77387		24	0.683601	2.0441742	0.0	0.0013911049	0.135	1554	tags=46%, list=11%, signal=51%	
